ID,Country,Year,Series,Value
392,Japan,2010,Expenditure by level of education: tertiary (as % of government expenditure),20.1
392,Japan,2010,Public expenditure on education (% of government expenditure),9.4
392,Japan,2010,Public expenditure on education (% of GDP),3.6
392,Japan,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.3
392,Japan,2014,All staff compensation as % of total expenditure in public institutions (%),64.8
392,Japan,2014,Capital expenditure as % of total expenditure in public institutions (%),13.9
392,Japan,2014,Expenditure by level of education: pre-primary (as % of government expenditure),2.8
392,Japan,2014,Expenditure by level of education: primary (as % of government expenditure),33.1
392,Japan,2014,Expenditure by level of education: secondary (as % of government expenditure),37.8
392,Japan,2014,Expenditure by level of education: tertiary (as % of government expenditure),20.8
392,Japan,2014,Public expenditure on education (% of government expenditure),9.2
392,Japan,2014,Public expenditure on education (% of GDP),3.6
400,Jordan,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14
400,Jordan,2016,All staff compensation as % of total expenditure in public institutions (%),77.9
400,Jordan,2016,Capital expenditure as % of total expenditure in public institutions (%),8.1
400,Jordan,2016,Expenditure by level of education: pre-primary (as % of government expenditure),0.5
400,Jordan,2016,Expenditure by level of education: primary (as % of government expenditure),42.5
400,Jordan,2016,Expenditure by level of education: secondary (as % of government expenditure),37
400,Jordan,2016,Expenditure by level of education: tertiary (as % of government expenditure),19.9
400,Jordan,2016,Public expenditure on education (% of government expenditure),13.5
400,Jordan,2016,Public expenditure on education (% of GDP),3.9
398,Kazakhstan,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),40.6
398,Kazakhstan,2005,All staff compensation as % of total expenditure in public institutions (%),53.2
398,Kazakhstan,2005,Capital expenditure as % of total expenditure in public institutions (%),6.2
398,Kazakhstan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.8
398,Kazakhstan,2005,Expenditure by level of education: tertiary (as % of government expenditure),12.3
398,Kazakhstan,2005,Public expenditure on education (% of government expenditure),10.2
398,Kazakhstan,2005,Public expenditure on education (% of GDP),2.3
398,Kazakhstan,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.2
398,Kazakhstan,2009,All staff compensation as % of total expenditure in public institutions (%),56.8
398,Kazakhstan,2009,Capital expenditure as % of total expenditure in public institutions (%),9
398,Kazakhstan,2009,Expenditure by level of education: pre-primary (as % of government expenditure),6.8
398,Kazakhstan,2009,Expenditure by level of education: tertiary (as % of government expenditure),13.1
398,Kazakhstan,2009,Public expenditure on education (% of government expenditure),13
398,Kazakhstan,2009,Public expenditure on education (% of GDP),3.1
398,Kazakhstan,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32.8
398,Kazakhstan,2010,All staff compensation as % of total expenditure in public institutions (%),57.8
398,Kazakhstan,2010,Capital expenditure as % of total expenditure in public institutions (%),9.4
398,Kazakhstan,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),33.6
398,Kazakhstan,2016,All staff compensation as % of total expenditure in public institutions (%),62.3
398,Kazakhstan,2016,Capital expenditure as % of total expenditure in public institutions (%),4.1
398,Kazakhstan,2016,Expenditure by level of education: pre-primary (as % of government expenditure),11.8
398,Kazakhstan,2016,Expenditure by level of education: primary (as % of government expenditure),0.7
398,Kazakhstan,2016,Expenditure by level of education: secondary (as % of government expenditure),68.6
398,Kazakhstan,2016,Expenditure by level of education: tertiary (as % of government expenditure),11.6
398,Kazakhstan,2016,Public expenditure on education (% of government expenditure),13.9
398,Kazakhstan,2016,Public expenditure on education (% of GDP),3
404,Kenya,2004,Expenditure by level of education: pre-primary (as % of government expenditure),1.6
404,Kenya,2004,Expenditure by level of education: primary (as % of government expenditure),62.1
404,Kenya,2004,Expenditure by level of education: secondary (as % of government expenditure),23.4
404,Kenya,2004,Expenditure by level of education: tertiary (as % of government expenditure),12.9
404,Kenya,2004,Public expenditure on education (% of government expenditure),26.7
404,Kenya,2004,Public expenditure on education (% of GDP),6.8
404,Kenya,2005,Public expenditure on education (% of government expenditure),27.5
404,Kenya,2005,Public expenditure on education (% of GDP),7.3
404,Kenya,2006,Expenditure by level of education: pre-primary (as % of government expenditure),0.1
404,Kenya,2006,Expenditure by level of education: primary (as % of government expenditure),54.1
404,Kenya,2006,Expenditure by level of education: secondary (as % of government expenditure),21.7
404,Kenya,2006,Expenditure by level of education: tertiary (as % of government expenditure),15.4
404,Kenya,2006,Public expenditure on education (% of government expenditure),25.1
404,Kenya,2006,Public expenditure on education (% of GDP),7
404,Kenya,2010,Public expenditure on education (% of government expenditure),20.6
404,Kenya,2010,Public expenditure on education (% of GDP),5.5
404,Kenya,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.6
404,Kenya,2015,All staff compensation as % of total expenditure in public institutions (%),60.9
404,Kenya,2015,Capital expenditure as % of total expenditure in public institutions (%),7.5
404,Kenya,2015,Expenditure by level of education: pre-primary (as % of government expenditure),1.8
404,Kenya,2015,Expenditure by level of education: primary (as % of government expenditure),36.3
404,Kenya,2015,Expenditure by level of education: secondary (as % of government expenditure),41.8
404,Kenya,2015,Expenditure by level of education: tertiary (as % of government expenditure),13.1
404,Kenya,2015,Public expenditure on education (% of government expenditure),16.7
404,Kenya,2015,Public expenditure on education (% of GDP),5.3
296,Kiribati,2001,Expenditure by level of education: primary (as % of government expenditure),34.3
296,Kiribati,2001,Public expenditure on education (% of government expenditure),11.5
296,Kiribati,2001,Public expenditure on education (% of GDP),12
414,Kuwait,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.4
414,Kuwait,2005,All staff compensation as % of total expenditure in public institutions (%),74.9
414,Kuwait,2005,Capital expenditure as % of total expenditure in public institutions (%),7.7
414,Kuwait,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.8
414,Kuwait,2005,Expenditure by level of education: primary (as % of government expenditure),19.8
414,Kuwait,2005,Expenditure by level of education: secondary (as % of government expenditure),36.2
414,Kuwait,2005,Expenditure by level of education: tertiary (as % of government expenditure),32.6
414,Kuwait,2005,Public expenditure on education (% of government expenditure),13.9
414,Kuwait,2005,Public expenditure on education (% of GDP),4.7
414,Kuwait,2006,Expenditure by level of education: pre-primary (as % of government expenditure),9.6
414,Kuwait,2006,Expenditure by level of education: primary (as % of government expenditure),20.4
414,Kuwait,2006,Expenditure by level of education: secondary (as % of government expenditure),36.2
414,Kuwait,2006,Expenditure by level of education: tertiary (as % of government expenditure),32.6
414,Kuwait,2006,Public expenditure on education (% of government expenditure),13.4
414,Kuwait,2006,Public expenditure on education (% of GDP),3.8
417,Kyrgyzstan,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.4
417,Kyrgyzstan,2005,All staff compensation as % of total expenditure in public institutions (%),66.2
417,Kyrgyzstan,2005,Capital expenditure as % of total expenditure in public institutions (%),5.4
417,Kyrgyzstan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),6.2
417,Kyrgyzstan,2005,Expenditure by level of education: tertiary (as % of government expenditure),19.2
417,Kyrgyzstan,2005,Public expenditure on education (% of government expenditure),16.5
417,Kyrgyzstan,2005,Public expenditure on education (% of GDP),4.9
417,Kyrgyzstan,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.1
417,Kyrgyzstan,2010,All staff compensation as % of total expenditure in public institutions (%),64.5
417,Kyrgyzstan,2010,Capital expenditure as % of total expenditure in public institutions (%),6.5
417,Kyrgyzstan,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.1
417,Kyrgyzstan,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.5
417,Kyrgyzstan,2010,Public expenditure on education (% of government expenditure),15.7
417,Kyrgyzstan,2010,Public expenditure on education (% of GDP),5.8
417,Kyrgyzstan,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.6
417,Kyrgyzstan,2014,All staff compensation as % of total expenditure in public institutions (%),69.1
417,Kyrgyzstan,2014,Capital expenditure as % of total expenditure in public institutions (%),13.3
417,Kyrgyzstan,2014,Expenditure by level of education: pre-primary (as % of government expenditure),10.7
417,Kyrgyzstan,2014,Expenditure by level of education: tertiary (as % of government expenditure),4.6
417,Kyrgyzstan,2014,Public expenditure on education (% of government expenditure),16.1
417,Kyrgyzstan,2014,Public expenditure on education (% of GDP),5.5
417,Kyrgyzstan,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.2
417,Kyrgyzstan,2015,All staff compensation as % of total expenditure in public institutions (%),68.1
417,Kyrgyzstan,2015,Capital expenditure as % of total expenditure in public institutions (%),15.7
417,Kyrgyzstan,2015,Public expenditure on education (% of government expenditure),16.3
417,Kyrgyzstan,2015,Public expenditure on education (% of GDP),6
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: pre-primary (as % of government expenditure),1.9
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: primary (as % of government expenditure),45
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: secondary (as % of government expenditure),19
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: tertiary (as % of government expenditure),12.6
418,Lao People's Dem. Rep.,2002,Public expenditure on education (% of government expenditure),16.2
418,Lao People's Dem. Rep.,2002,Public expenditure on education (% of GDP),2.8
418,Lao People's Dem. Rep.,2005,Expenditure by level of education: pre-primary (as % of government expenditure),1.6
418,Lao People's Dem. Rep.,2005,Expenditure by level of education: primary (as % of government expenditure),62.5
418,Lao People's Dem. Rep.,2005,Public expenditure on education (% of government expenditure),13.7
418,Lao People's Dem. Rep.,2005,Public expenditure on education (% of GDP),2.4
418,Lao People's Dem. Rep.,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.7
418,Lao People's Dem. Rep.,2010,All staff compensation as % of total expenditure in public institutions (%),65
418,Lao People's Dem. Rep.,2010,Capital expenditure as % of total expenditure in public institutions (%),18.3
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: pre-primary (as % of government expenditure),6.8
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: primary (as % of government expenditure),46.5
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: secondary (as % of government expenditure),29.9
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.2
418,Lao People's Dem. Rep.,2010,Public expenditure on education (% of government expenditure),7.3
418,Lao People's Dem. Rep.,2010,Public expenditure on education (% of GDP),1.7
418,Lao People's Dem. Rep.,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.4
418,Lao People's Dem. Rep.,2014,All staff compensation as % of total expenditure in public institutions (%),72.6
418,Lao People's Dem. Rep.,2014,Capital expenditure as % of total expenditure in public institutions (%),15
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: pre-primary (as % of government expenditure),6.6
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: primary (as % of government expenditure),40.6
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: secondary (as % of government expenditure),38.6
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: tertiary (as % of government expenditure),13.8
418,Lao People's Dem. Rep.,2014,Public expenditure on education (% of government expenditure),12.2
418,Lao People's Dem. Rep.,2014,Public expenditure on education (% of GDP),2.9
428,Latvia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22
428,Latvia,2004,All staff compensation as % of total expenditure in public institutions (%),69.7
428,Latvia,2004,Capital expenditure as % of total expenditure in public institutions (%),8.4
428,Latvia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),13
428,Latvia,2004,Expenditure by level of education: primary (as % of government expenditure),16.3
428,Latvia,2004,Expenditure by level of education: secondary (as % of government expenditure),56.4
428,Latvia,2004,Expenditure by level of education: tertiary (as % of government expenditure),13.4
428,Latvia,2004,Public expenditure on education (% of government expenditure),14.5
428,Latvia,2004,Public expenditure on education (% of GDP),4.9
428,Latvia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.6
428,Latvia,2010,All staff compensation as % of total expenditure in public institutions (%),65.7
428,Latvia,2010,Capital expenditure as % of total expenditure in public institutions (%),12.7
428,Latvia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),16.8
428,Latvia,2010,Expenditure by level of education: primary (as % of government expenditure),28.5
428,Latvia,2010,Expenditure by level of education: secondary (as % of government expenditure),38.4
428,Latvia,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.9
428,Latvia,2010,Public expenditure on education (% of government expenditure),11.8
428,Latvia,2010,Public expenditure on education (% of GDP),5.1
428,Latvia,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.1
428,Latvia,2014,All staff compensation as % of total expenditure in public institutions (%),58
428,Latvia,2014,Capital expenditure as % of total expenditure in public institutions (%),17.9
428,Latvia,2014,Expenditure by level of education: pre-primary (as % of government expenditure),16.2
428,Latvia,2014,Expenditure by level of education: primary (as % of government expenditure),30
428,Latvia,2014,Expenditure by level of education: secondary (as % of government expenditure),31.2
428,Latvia,2014,Expenditure by level of education: tertiary (as % of government expenditure),21.3
428,Latvia,2014,Public expenditure on education (% of government expenditure),14
428,Latvia,2014,Public expenditure on education (% of GDP),5.3
422,Lebanon,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),1.6
422,Lebanon,2005,All staff compensation as % of total expenditure in public institutions (%),94.7
422,Lebanon,2005,Capital expenditure as % of total expenditure in public institutions (%),3.7
422,Lebanon,2005,Expenditure by level of education: tertiary (as % of government expenditure),28.8
422,Lebanon,2005,Public expenditure on education (% of government expenditure),8.4
422,Lebanon,2005,Public expenditure on education (% of GDP),2.7
422,Lebanon,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),0.1
422,Lebanon,2010,All staff compensation as % of total expenditure in public institutions (%),88
422,Lebanon,2010,Capital expenditure as % of total expenditure in public institutions (%),11.9
422,Lebanon,2010,Expenditure by level of education: tertiary (as % of government expenditure),27.2
422,Lebanon,2010,Public expenditure on education (% of government expenditure),5.5
422,Lebanon,2010,Public expenditure on education (% of GDP),1.6
422,Lebanon,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),0.1
422,Lebanon,2011,All staff compensation as % of total expenditure in public institutions (%),86.8
422,Lebanon,2011,Capital expenditure as % of total expenditure in public institutions (%),13.1
422,Lebanon,2011,Expenditure by level of education: tertiary (as % of government expenditure),26.5
422,Lebanon,2011,Public expenditure on education (% of government expenditure),5.7
422,Lebanon,2011,Public expenditure on education (% of GDP),1.6
422,Lebanon,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),2.4
422,Lebanon,2013,All staff compensation as % of total expenditure in public institutions (%),97.6
422,Lebanon,2013,Expenditure by level of education: secondary (as % of government expenditure),17.1
422,Lebanon,2013,Expenditure by level of education: tertiary (as % of government expenditure),28.7
422,Lebanon,2013,Public expenditure on education (% of government expenditure),8.6
422,Lebanon,2013,Public expenditure on education (% of GDP),2.5
426,Lesotho,2001,Capital expenditure as % of total expenditure in public institutions (%),8.7
426,Lesotho,2001,Expenditure by level of education: primary (as % of government expenditure),53.2
426,Lesotho,2001,Expenditure by level of education: secondary (as % of government expenditure),23.8
426,Lesotho,2001,Expenditure by level of education: tertiary (as % of government expenditure),18.6
426,Lesotho,2001,Public expenditure on education (% of government expenditure),23.8
426,Lesotho,2001,Public expenditure on education (% of GDP),9.4
426,Lesotho,2005,Expenditure by level of education: primary (as % of government expenditure),43
426,Lesotho,2005,Expenditure by level of education: secondary (as % of government expenditure),18.3
426,Lesotho,2005,Expenditure by level of education: tertiary (as % of government expenditure),36.4
426,Lesotho,2005,Public expenditure on education (% of government expenditure),32.4
426,Lesotho,2005,Public expenditure on education (% of GDP),12.1
426,Lesotho,2008,Capital expenditure as % of total expenditure in public institutions (%),1.7
426,Lesotho,2008,Expenditure by level of education: pre-primary (as % of government expenditure),0.1
426,Lesotho,2008,Expenditure by level of education: primary (as % of government expenditure),36
426,Lesotho,2008,Expenditure by level of education: secondary (as % of government expenditure),20.5
426,Lesotho,2008,Expenditure by level of education: tertiary (as % of government expenditure),36.4
426,Lesotho,2008,Public expenditure on education (% of government expenditure),24.7
426,Lesotho,2008,Public expenditure on education (% of GDP),11.4
430,Liberia,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),47.4
430,Liberia,2008,All staff compensation as % of total expenditure in public institutions (%),41.4
430,Liberia,2008,Capital expenditure as % of total expenditure in public institutions (%),11.2
430,Liberia,2008,Public expenditure on education (% of government expenditure),7.3
430,Liberia,2008,Public expenditure on education (% of GDP),3.2
430,Liberia,2012,Expenditure by level of education: primary (as % of government expenditure),30.7
430,Liberia,2012,Expenditure by level of education: secondary (as % of government expenditure),34.5
430,Liberia,2012,Expenditure by level of education: tertiary (as % of government expenditure),31.6
430,Liberia,2012,Public expenditure on education (% of government expenditure),8.1
430,Liberia,2012,Public expenditure on education (% of GDP),2.8
438,Liechtenstein,2004,Expenditure by level of education: pre-primary (as % of government expenditure),6.5
438,Liechtenstein,2004,Expenditure by level of education: primary (as % of government expenditure),29
438,Liechtenstein,2004,Expenditure by level of education: secondary (as % of government expenditure),42.6
438,Liechtenstein,2004,Expenditure by level of education: tertiary (as % of government expenditure),13.9
438,Liechtenstein,2004,Public expenditure on education (% of GDP),2.4
438,Liechtenstein,2007,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.3
438,Liechtenstein,2007,All staff compensation as % of total expenditure in public institutions (%),80.7
438,Liechtenstein,2007,Expenditure by level of education: pre-primary (as % of government expenditure),6.9
438,Liechtenstein,2007,Expenditure by level of education: primary (as % of government expenditure),30.6
438,Liechtenstein,2007,Expenditure by level of education: secondary (as % of government expenditure),47.2
438,Liechtenstein,2007,Expenditure by level of education: tertiary (as % of government expenditure),9.1
438,Liechtenstein,2007,Public expenditure on education (% of GDP),1.9
438,Liechtenstein,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),30.2
438,Liechtenstein,2008,All staff compensation as % of total expenditure in public institutions (%),69.8
438,Liechtenstein,2008,Expenditure by level of education: pre-primary (as % of government expenditure),7.3
438,Liechtenstein,2008,Expenditure by level of education: primary (as % of government expenditure),31.1
438,Liechtenstein,2008,Expenditure by level of education: secondary (as % of government expenditure),52.4
438,Liechtenstein,2008,Public expenditure on education (% of GDP),2
438,Liechtenstein,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.9
438,Liechtenstein,2010,All staff compensation as % of total expenditure in public institutions (%),68.4
438,Liechtenstein,2010,Capital expenditure as % of total expenditure in public institutions (%),12.6
438,Liechtenstein,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.7
438,Liechtenstein,2011,All staff compensation as % of total expenditure in public institutions (%),73.9
438,Liechtenstein,2011,Capital expenditure as % of total expenditure in public institutions (%),5.4
438,Liechtenstein,2011,Expenditure by level of education: pre-primary (as % of government expenditure),7.1
438,Liechtenstein,2011,Expenditure by level of education: primary (as % of government expenditure),38.6
438,Liechtenstein,2011,Expenditure by level of education: secondary (as % of government expenditure),47.4
438,Liechtenstein,2011,Public expenditure on education (% of GDP),2.6
440,Lithuania,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.1
440,Lithuania,2005,All staff compensation as % of total expenditure in public institutions (%),73
440,Lithuania,2005,Capital expenditure as % of total expenditure in public institutions (%),6.8
440,Lithuania,2005,Expenditure by level of education: pre-primary (as % of government expenditure),12.1
440,Lithuania,2005,Expenditure by level of education: primary (as % of government expenditure),14.9
440,Lithuania,2005,Expenditure by level of education: secondary (as % of government expenditure),50.6
440,Lithuania,2005,Expenditure by level of education: tertiary (as % of government expenditure),21
440,Lithuania,2005,Public expenditure on education (% of government expenditure),14.6
440,Lithuania,2005,Public expenditure on education (% of GDP),4.9
440,Lithuania,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.5
440,Lithuania,2010,All staff compensation as % of total expenditure in public institutions (%),72.9
440,Lithuania,2010,Capital expenditure as % of total expenditure in public institutions (%),7.6
440,Lithuania,2010,Expenditure by level of education: pre-primary (as % of government expenditure),12.9
440,Lithuania,2010,Expenditure by level of education: primary (as % of government expenditure),16.7
440,Lithuania,2010,Expenditure by level of education: secondary (as % of government expenditure),44.9
440,Lithuania,2010,Expenditure by level of education: tertiary (as % of government expenditure),23.6
440,Lithuania,2010,Public expenditure on education (% of government expenditure),12.9
440,Lithuania,2010,Public expenditure on education (% of GDP),5.3
440,Lithuania,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.7
440,Lithuania,2014,All staff compensation as % of total expenditure in public institutions (%),65.3
440,Lithuania,2014,Capital expenditure as % of total expenditure in public institutions (%),14
440,Lithuania,2014,Expenditure by level of education: pre-primary (as % of government expenditure),11.2
440,Lithuania,2014,Expenditure by level of education: primary (as % of government expenditure),15.2
440,Lithuania,2014,Expenditure by level of education: secondary (as % of government expenditure),37.7
440,Lithuania,2014,Expenditure by level of education: tertiary (as % of government expenditure),29.6
440,Lithuania,2014,Public expenditure on education (% of government expenditure),13.2
440,Lithuania,2014,Public expenditure on education (% of GDP),4.5
442,Luxembourg,2001,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.2
442,Luxembourg,2001,All staff compensation as % of total expenditure in public institutions (%),71.3
442,Luxembourg,2001,Capital expenditure as % of total expenditure in public institutions (%),17.5
442,Luxembourg,2001,Public expenditure on education (% of government expenditure),9.3
442,Luxembourg,2001,Public expenditure on education (% of GDP),3.6
442,Luxembourg,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.9
442,Luxembourg,2014,All staff compensation as % of total expenditure in public institutions (%),74.3
442,Luxembourg,2014,Capital expenditure as % of total expenditure in public institutions (%),11.8
442,Luxembourg,2014,Expenditure by level of education: pre-primary (as % of government expenditure),14.3
442,Luxembourg,2014,Expenditure by level of education: primary (as % of government expenditure),30.8
442,Luxembourg,2014,Expenditure by level of education: secondary (as % of government expenditure),42.2
442,Luxembourg,2014,Expenditure by level of education: tertiary (as % of government expenditure),12.6
442,Luxembourg,2014,Public expenditure on education (% of government expenditure),9.6
442,Luxembourg,2014,Public expenditure on education (% of GDP),4
450,Madagascar,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.4
450,Madagascar,2005,All staff compensation as % of total expenditure in public institutions (%),43.8
450,Madagascar,2005,Capital expenditure as % of total expenditure in public institutions (%),31.8
450,Madagascar,2005,Expenditure by level of education: primary (as % of government expenditure),57.3
450,Madagascar,2005,Expenditure by level of education: secondary (as % of government expenditure),18.9
450,Madagascar,2005,Expenditure by level of education: tertiary (as % of government expenditure),10.1
450,Madagascar,2005,Public expenditure on education (% of government expenditure),18
450,Madagascar,2005,Public expenditure on education (% of GDP),3.8
450,Madagascar,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.3
450,Madagascar,2008,All staff compensation as % of total expenditure in public institutions (%),58.7
450,Madagascar,2008,Capital expenditure as % of total expenditure in public institutions (%),10
450,Madagascar,2008,Expenditure by level of education: pre-primary (as % of government expenditure),0.4
450,Madagascar,2008,Expenditure by level of education: primary (as % of government expenditure),53.6
450,Madagascar,2008,Expenditure by level of education: secondary (as % of government expenditure),22.1
450,Madagascar,2008,Expenditure by level of education: tertiary (as % of government expenditure),15.4
450,Madagascar,2008,Public expenditure on education (% of government expenditure),16.3
450,Madagascar,2008,Public expenditure on education (% of GDP),2.9
450,Madagascar,2009,Expenditure by level of education: pre-primary (as % of government expenditure),0.3
450,Madagascar,2009,Expenditure by level of education: primary (as % of government expenditure),52.3
450,Madagascar,2009,Expenditure by level of education: secondary (as % of government expenditure),18.2
450,Madagascar,2009,Expenditure by level of education: tertiary (as % of government expenditure),15.4
450,Madagascar,2009,Public expenditure on education (% of government expenditure),22.6
450,Madagascar,2009,Public expenditure on education (% of GDP),3.2
450,Madagascar,2012,Capital expenditure as % of total expenditure in public institutions (%),4.6
450,Madagascar,2012,Expenditure by level of education: pre-primary (as % of government expenditure),0.2
450,Madagascar,2012,Expenditure by level of education: primary (as % of government expenditure),47.4
450,Madagascar,2012,Expenditure by level of education: secondary (as % of government expenditure),19.3
450,Madagascar,2012,Expenditure by level of education: tertiary (as % of government expenditure),15.2
450,Madagascar,2012,Public expenditure on education (% of government expenditure),20.3
450,Madagascar,2012,Public expenditure on education (% of GDP),2.7
450,Madagascar,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.6
450,Madagascar,2013,All staff compensation as % of total expenditure in public institutions (%),67.4
450,Madagascar,2013,Capital expenditure as % of total expenditure in public institutions (%),3.1
450,Madagascar,2013,Public expenditure on education (% of government expenditure),14
450,Madagascar,2013,Public expenditure on education (% of GDP),2.1
454,Malawi,2001,Expenditure by level of education: primary (as % of government expenditure),45.2
454,Malawi,2001,Expenditure by level of education: secondary (as % of government expenditure),22.5
454,Malawi,2001,Expenditure by level of education: tertiary (as % of government expenditure),15.3
454,Malawi,2001,Public expenditure on education (% of GDP),4.5
454,Malawi,2003,Expenditure by level of education: primary (as % of government expenditure),54.9
454,Malawi,2003,Expenditure by level of education: secondary (as % of government expenditure),21.1
454,Malawi,2003,Public expenditure on education (% of government expenditure),16.6
454,Malawi,2003,Public expenditure on education (% of GDP),3.2
454,Malawi,2010,Capital expenditure as % of total expenditure in public institutions (%),4.9
454,Malawi,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0
454,Malawi,2010,Expenditure by level of education: primary (as % of government expenditure),34.8
454,Malawi,2010,Expenditure by level of education: secondary (as % of government expenditure),24.1
454,Malawi,2010,Expenditure by level of education: tertiary (as % of government expenditure),29.8
454,Malawi,2010,Public expenditure on education (% of government expenditure),12.5
454,Malawi,2010,Public expenditure on education (% of GDP),3.5
454,Malawi,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.5
454,Malawi,2013,All staff compensation as % of total expenditure in public institutions (%),71.7
454,Malawi,2013,Capital expenditure as % of total expenditure in public institutions (%),13.8
454,Malawi,2013,Expenditure by level of education: pre-primary (as % of government expenditure),0
454,Malawi,2013,Expenditure by level of education: primary (as % of government expenditure),36.7
454,Malawi,2013,Expenditure by level of education: secondary (as % of government expenditure),24.4
454,Malawi,2013,Expenditure by level of education: tertiary (as % of government expenditure),28.4
454,Malawi,2013,Public expenditure on education (% of government expenditure),20.4
454,Malawi,2013,Public expenditure on education (% of GDP),5.4
454,Malawi,2016,Capital expenditure as % of total expenditure in public institutions (%),3.1
454,Malawi,2016,Expenditure by level of education: primary (as % of government expenditure),43.9
454,Malawi,2016,Expenditure by level of education: secondary (as % of government expenditure),28.8
454,Malawi,2016,Expenditure by level of education: tertiary (as % of government expenditure),23.1
454,Malawi,2016,Public expenditure on education (% of government expenditure),17.2
454,Malawi,2016,Public expenditure on education (% of GDP),4.7
458,Malaysia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),30.2
458,Malaysia,2004,All staff compensation as % of total expenditure in public institutions (%),56.8
458,Malaysia,2004,Capital expenditure as % of total expenditure in public institutions (%),13.1
458,Malaysia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),1.1
458,Malaysia,2004,Expenditure by level of education: primary (as % of government expenditure),29.6
458,Malaysia,2004,Expenditure by level of education: secondary (as % of government expenditure),35.1
458,Malaysia,2004,Expenditure by level of education: tertiary (as % of government expenditure),33.4
458,Malaysia,2004,Public expenditure on education (% of government expenditure),21
458,Malaysia,2004,Public expenditure on education (% of GDP),5.9
458,Malaysia,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.7
458,Malaysia,2009,All staff compensation as % of total expenditure in public institutions (%),68.8
458,Malaysia,2009,Capital expenditure as % of total expenditure in public institutions (%),15.5
458,Malaysia,2009,Expenditure by level of education: pre-primary (as % of government expenditure),1.2
458,Malaysia,2009,Expenditure by level of education: primary (as % of government expenditure),27.7
458,Malaysia,2009,Expenditure by level of education: secondary (as % of government expenditure),32.8
458,Malaysia,2009,Expenditure by level of education: tertiary (as % of government expenditure),35.9
