ID,Country,Year,Series,Value
578,Norway,2016,Percentage of individuals using the internet,97.3
578,Norway,2017,Percentage of individuals using the internet,96.5
512,Oman,2000,Percentage of individuals using the internet,3.5
512,Oman,2005,Percentage of individuals using the internet,6.7
512,Oman,2010,Percentage of individuals using the internet,35.8
512,Oman,2014,Percentage of individuals using the internet,70.2
512,Oman,2015,Percentage of individuals using the internet,73.5
512,Oman,2016,Percentage of individuals using the internet,76.9
512,Oman,2017,Percentage of individuals using the internet,80.2
158,Other non-specified areas,2000,Percentage of individuals using the internet,28.1
158,Other non-specified areas,2005,Percentage of individuals using the internet,58
158,Other non-specified areas,2010,Percentage of individuals using the internet,71.5
158,Other non-specified areas,2014,Percentage of individuals using the internet,78
158,Other non-specified areas,2015,Percentage of individuals using the internet,78
158,Other non-specified areas,2016,Percentage of individuals using the internet,79.7
158,Other non-specified areas,2017,Percentage of individuals using the internet,92.8
586,Pakistan,2000,Percentage of individuals using the internet,0.1
586,Pakistan,2005,Percentage of individuals using the internet,6.3
586,Pakistan,2010,Percentage of individuals using the internet,8
586,Pakistan,2014,Percentage of individuals using the internet,12
586,Pakistan,2015,Percentage of individuals using the internet,14
586,Pakistan,2016,Percentage of individuals using the internet,15.5
586,Pakistan,2017,Percentage of individuals using the internet,15.5
585,Palau,2005,Percentage of individuals using the internet,27
591,Panama,2000,Percentage of individuals using the internet,6.6
591,Panama,2005,Percentage of individuals using the internet,11.5
591,Panama,2010,Percentage of individuals using the internet,40.1
591,Panama,2014,Percentage of individuals using the internet,44.9
591,Panama,2015,Percentage of individuals using the internet,51.2
591,Panama,2016,Percentage of individuals using the internet,54
591,Panama,2017,Percentage of individuals using the internet,57.9
598,Papua New Guinea,2000,Percentage of individuals using the internet,0.8
598,Papua New Guinea,2005,Percentage of individuals using the internet,1.7
598,Papua New Guinea,2010,Percentage of individuals using the internet,1.3
598,Papua New Guinea,2014,Percentage of individuals using the internet,6.5
598,Papua New Guinea,2015,Percentage of individuals using the internet,7.9
598,Papua New Guinea,2016,Percentage of individuals using the internet,9.6
598,Papua New Guinea,2017,Percentage of individuals using the internet,11.2
600,Paraguay,2000,Percentage of individuals using the internet,0.7
600,Paraguay,2005,Percentage of individuals using the internet,7.9
600,Paraguay,2010,Percentage of individuals using the internet,19.8
600,Paraguay,2014,Percentage of individuals using the internet,43
600,Paraguay,2015,Percentage of individuals using the internet,49.7
600,Paraguay,2016,Percentage of individuals using the internet,53.4
600,Paraguay,2017,Percentage of individuals using the internet,61.1
604,Peru,2000,Percentage of individuals using the internet,3.1
604,Peru,2005,Percentage of individuals using the internet,17.1
604,Peru,2010,Percentage of individuals using the internet,34.8
604,Peru,2014,Percentage of individuals using the internet,40.2
604,Peru,2015,Percentage of individuals using the internet,40.9
604,Peru,2016,Percentage of individuals using the internet,45.5
604,Peru,2017,Percentage of individuals using the internet,48.7
608,Philippines,2000,Percentage of individuals using the internet,2
608,Philippines,2005,Percentage of individuals using the internet,5.4
608,Philippines,2010,Percentage of individuals using the internet,25
608,Philippines,2014,Percentage of individuals using the internet,49.6
608,Philippines,2015,Percentage of individuals using the internet,53.7
608,Philippines,2016,Percentage of individuals using the internet,55.5
608,Philippines,2017,Percentage of individuals using the internet,60.1
616,Poland,2000,Percentage of individuals using the internet,7.3
616,Poland,2005,Percentage of individuals using the internet,38.8
616,Poland,2010,Percentage of individuals using the internet,62.3
616,Poland,2014,Percentage of individuals using the internet,66.6
616,Poland,2015,Percentage of individuals using the internet,68
616,Poland,2016,Percentage of individuals using the internet,73.3
616,Poland,2017,Percentage of individuals using the internet,76
620,Portugal,2000,Percentage of individuals using the internet,16.4
620,Portugal,2005,Percentage of individuals using the internet,35
620,Portugal,2010,Percentage of individuals using the internet,53.3
620,Portugal,2014,Percentage of individuals using the internet,64.6
620,Portugal,2015,Percentage of individuals using the internet,68.6
620,Portugal,2016,Percentage of individuals using the internet,70.4
620,Portugal,2017,Percentage of individuals using the internet,73.8
630,Puerto Rico,2000,Percentage of individuals using the internet,10.5
630,Puerto Rico,2005,Percentage of individuals using the internet,23.4
630,Puerto Rico,2010,Percentage of individuals using the internet,45.3
630,Puerto Rico,2014,Percentage of individuals using the internet,69
630,Puerto Rico,2015,Percentage of individuals using the internet,63.5
630,Puerto Rico,2016,Percentage of individuals using the internet,68.6
630,Puerto Rico,2017,Percentage of individuals using the internet,72.8
634,Qatar,2000,Percentage of individuals using the internet,4.9
634,Qatar,2005,Percentage of individuals using the internet,24.7
634,Qatar,2010,Percentage of individuals using the internet,69
634,Qatar,2014,Percentage of individuals using the internet,91.5
634,Qatar,2015,Percentage of individuals using the internet,92.9
634,Qatar,2016,Percentage of individuals using the internet,94.3
634,Qatar,2017,Percentage of individuals using the internet,95.9
410,Republic of Korea,2000,Percentage of individuals using the internet,44.7
410,Republic of Korea,2005,Percentage of individuals using the internet,73.5
410,Republic of Korea,2010,Percentage of individuals using the internet,83.7
410,Republic of Korea,2014,Percentage of individuals using the internet,87.6
410,Republic of Korea,2015,Percentage of individuals using the internet,89.9
410,Republic of Korea,2016,Percentage of individuals using the internet,92.8
410,Republic of Korea,2017,Percentage of individuals using the internet,95.1
498,Republic of Moldova,2000,Percentage of individuals using the internet,1.3
498,Republic of Moldova,2005,Percentage of individuals using the internet,14.6
498,Republic of Moldova,2010,Percentage of individuals using the internet,32.3
498,Republic of Moldova,2014,Percentage of individuals using the internet,67
498,Republic of Moldova,2015,Percentage of individuals using the internet,69
498,Republic of Moldova,2016,Percentage of individuals using the internet,71
498,Republic of Moldova,2017,Percentage of individuals using the internet,76.1
638,Réunion,2000,Percentage of individuals using the internet,13.8
638,Réunion,2005,Percentage of individuals using the internet,28.1
638,Réunion,2010,Percentage of individuals using the internet,36.3
642,Romania,2000,Percentage of individuals using the internet,3.6
642,Romania,2005,Percentage of individuals using the internet,21.5
642,Romania,2010,Percentage of individuals using the internet,39.9
642,Romania,2014,Percentage of individuals using the internet,54.1
642,Romania,2015,Percentage of individuals using the internet,55.8
642,Romania,2016,Percentage of individuals using the internet,59.5
642,Romania,2017,Percentage of individuals using the internet,63.7
643,Russian Federation,2000,Percentage of individuals using the internet,2
643,Russian Federation,2005,Percentage of individuals using the internet,15.2
643,Russian Federation,2010,Percentage of individuals using the internet,43
643,Russian Federation,2014,Percentage of individuals using the internet,70.5
643,Russian Federation,2015,Percentage of individuals using the internet,70.1
643,Russian Federation,2016,Percentage of individuals using the internet,73.1
643,Russian Federation,2017,Percentage of individuals using the internet,76
646,Rwanda,2000,Percentage of individuals using the internet,0.1
646,Rwanda,2005,Percentage of individuals using the internet,0.6
646,Rwanda,2010,Percentage of individuals using the internet,8
646,Rwanda,2014,Percentage of individuals using the internet,10.6
646,Rwanda,2015,Percentage of individuals using the internet,18
646,Rwanda,2016,Percentage of individuals using the internet,20
646,Rwanda,2017,Percentage of individuals using the internet,21.8
654,Saint Helena,2000,Percentage of individuals using the internet,5.9
654,Saint Helena,2005,Percentage of individuals using the internet,15.9
654,Saint Helena,2010,Percentage of individuals using the internet,24.9
654,Saint Helena,2014,Percentage of individuals using the internet,37.6
654,Saint Helena,2015,Percentage of individuals using the internet,37.6
654,Saint Helena,2016,Percentage of individuals using the internet,37.6
655,Ascension,2000,Percentage of individuals using the internet,34.9
655,Ascension,2005,Percentage of individuals using the internet,38.2
655,Ascension,2010,Percentage of individuals using the internet,35
655,Ascension,2014,Percentage of individuals using the internet,41
655,Ascension,2015,Percentage of individuals using the internet,41
655,Ascension,2016,Percentage of individuals using the internet,41
659,Saint Kitts and Nevis,2000,Percentage of individuals using the internet,5.9
659,Saint Kitts and Nevis,2005,Percentage of individuals using the internet,34
659,Saint Kitts and Nevis,2010,Percentage of individuals using the internet,63
659,Saint Kitts and Nevis,2014,Percentage of individuals using the internet,68
659,Saint Kitts and Nevis,2015,Percentage of individuals using the internet,75.7
659,Saint Kitts and Nevis,2016,Percentage of individuals using the internet,76.8
659,Saint Kitts and Nevis,2017,Percentage of individuals using the internet,80.7
662,Saint Lucia,2000,Percentage of individuals using the internet,5.1
662,Saint Lucia,2005,Percentage of individuals using the internet,21.6
662,Saint Lucia,2010,Percentage of individuals using the internet,32.5
662,Saint Lucia,2014,Percentage of individuals using the internet,39.7
662,Saint Lucia,2015,Percentage of individuals using the internet,42.5
662,Saint Lucia,2016,Percentage of individuals using the internet,46.7
662,Saint Lucia,2017,Percentage of individuals using the internet,50.8
670,Saint Vincent & Grenadines,2000,Percentage of individuals using the internet,3.2
670,Saint Vincent & Grenadines,2005,Percentage of individuals using the internet,9.2
670,Saint Vincent & Grenadines,2010,Percentage of individuals using the internet,33.7
670,Saint Vincent & Grenadines,2014,Percentage of individuals using the internet,47.4
670,Saint Vincent & Grenadines,2015,Percentage of individuals using the internet,51.8
670,Saint Vincent & Grenadines,2016,Percentage of individuals using the internet,55.6
670,Saint Vincent & Grenadines,2017,Percentage of individuals using the internet,65.6
882,Samoa,2000,Percentage of individuals using the internet,0.6
882,Samoa,2005,Percentage of individuals using the internet,3.4
882,Samoa,2010,Percentage of individuals using the internet,7
882,Samoa,2014,Percentage of individuals using the internet,21.2
882,Samoa,2015,Percentage of individuals using the internet,25.4
882,Samoa,2016,Percentage of individuals using the internet,29.4
882,Samoa,2017,Percentage of individuals using the internet,33.6
674,San Marino,2000,Percentage of individuals using the internet,48.8
674,San Marino,2005,Percentage of individuals using the internet,50.3
674,San Marino,2010,Percentage of individuals using the internet,54.2
674,San Marino,2014,Percentage of individuals using the internet,49.6
674,San Marino,2015,Percentage of individuals using the internet,49.6
674,San Marino,2017,Percentage of individuals using the internet,60.2
678,Sao Tome and Principe,2000,Percentage of individuals using the internet,4.6
678,Sao Tome and Principe,2005,Percentage of individuals using the internet,13.8
678,Sao Tome and Principe,2010,Percentage of individuals using the internet,18.8
678,Sao Tome and Principe,2014,Percentage of individuals using the internet,24.4
678,Sao Tome and Principe,2015,Percentage of individuals using the internet,25.8
678,Sao Tome and Principe,2016,Percentage of individuals using the internet,28
678,Sao Tome and Principe,2017,Percentage of individuals using the internet,29.9
682,Saudi Arabia,2000,Percentage of individuals using the internet,2.2
682,Saudi Arabia,2005,Percentage of individuals using the internet,12.7
682,Saudi Arabia,2010,Percentage of individuals using the internet,41
682,Saudi Arabia,2014,Percentage of individuals using the internet,64.7
682,Saudi Arabia,2015,Percentage of individuals using the internet,69.6
682,Saudi Arabia,2016,Percentage of individuals using the internet,74.9
682,Saudi Arabia,2017,Percentage of individuals using the internet,82.1
686,Senegal,2000,Percentage of individuals using the internet,0.4
686,Senegal,2005,Percentage of individuals using the internet,4.8
686,Senegal,2010,Percentage of individuals using the internet,8
686,Senegal,2014,Percentage of individuals using the internet,17.7
686,Senegal,2015,Percentage of individuals using the internet,21.7
686,Senegal,2016,Percentage of individuals using the internet,25.7
686,Senegal,2017,Percentage of individuals using the internet,29.6
688,Serbia,2005,Percentage of individuals using the internet,26.3
688,Serbia,2010,Percentage of individuals using the internet,40.9
688,Serbia,2014,Percentage of individuals using the internet,62.1
688,Serbia,2015,Percentage of individuals using the internet,65.3
688,Serbia,2016,Percentage of individuals using the internet,67.1
688,Serbia,2017,Percentage of individuals using the internet,70.3
690,Seychelles,2000,Percentage of individuals using the internet,7.4
690,Seychelles,2005,Percentage of individuals using the internet,25.4
690,Seychelles,2010,Percentage of individuals using the internet,41
690,Seychelles,2014,Percentage of individuals using the internet,51.3
690,Seychelles,2015,Percentage of individuals using the internet,54.3
690,Seychelles,2016,Percentage of individuals using the internet,56.5
690,Seychelles,2017,Percentage of individuals using the internet,58.8
694,Sierra Leone,2000,Percentage of individuals using the internet,0.1
694,Sierra Leone,2005,Percentage of individuals using the internet,0.2
694,Sierra Leone,2010,Percentage of individuals using the internet,0.6
694,Sierra Leone,2014,Percentage of individuals using the internet,6.1
694,Sierra Leone,2015,Percentage of individuals using the internet,6.3
694,Sierra Leone,2016,Percentage of individuals using the internet,11.8
694,Sierra Leone,2017,Percentage of individuals using the internet,13.2
702,Singapore,2000,Percentage of individuals using the internet,36
702,Singapore,2005,Percentage of individuals using the internet,61
702,Singapore,2010,Percentage of individuals using the internet,71
702,Singapore,2014,Percentage of individuals using the internet,79
702,Singapore,2015,Percentage of individuals using the internet,79
702,Singapore,2016,Percentage of individuals using the internet,84.5
702,Singapore,2017,Percentage of individuals using the internet,84.4
703,Slovakia,2000,Percentage of individuals using the internet,9.4
703,Slovakia,2005,Percentage of individuals using the internet,55.2
703,Slovakia,2010,Percentage of individuals using the internet,75.7
703,Slovakia,2014,Percentage of individuals using the internet,80
703,Slovakia,2015,Percentage of individuals using the internet,77.6
703,Slovakia,2016,Percentage of individuals using the internet,80.5
703,Slovakia,2017,Percentage of individuals using the internet,81.6
705,Slovenia,2000,Percentage of individuals using the internet,15.1
705,Slovenia,2005,Percentage of individuals using the internet,46.8
705,Slovenia,2010,Percentage of individuals using the internet,70
705,Slovenia,2014,Percentage of individuals using the internet,71.6
705,Slovenia,2015,Percentage of individuals using the internet,73.1
705,Slovenia,2016,Percentage of individuals using the internet,75.5
705,Slovenia,2017,Percentage of individuals using the internet,78.9
90,Solomon Islands,2000,Percentage of individuals using the internet,0.5
90,Solomon Islands,2005,Percentage of individuals using the internet,0.8
90,Solomon Islands,2010,Percentage of individuals using the internet,5
90,Solomon Islands,2014,Percentage of individuals using the internet,9
90,Solomon Islands,2015,Percentage of individuals using the internet,10
90,Solomon Islands,2016,Percentage of individuals using the internet,11
90,Solomon Islands,2017,Percentage of individuals using the internet,11.9
706,Somalia,2000,Percentage of individuals using the internet,0
706,Somalia,2005,Percentage of individuals using the internet,1.1
706,Somalia,2010,Percentage of individuals using the internet,1.2
706,Somalia,2014,Percentage of individuals using the internet,1.6
706,Somalia,2015,Percentage of individuals using the internet,1.8
706,Somalia,2016,Percentage of individuals using the internet,1.9
706,Somalia,2017,Percentage of individuals using the internet,2
710,South Africa,2000,Percentage of individuals using the internet,5.3
710,South Africa,2005,Percentage of individuals using the internet,7.5
710,South Africa,2010,Percentage of individuals using the internet,24
710,South Africa,2014,Percentage of individuals using the internet,49
710,South Africa,2015,Percentage of individuals using the internet,51.9
710,South Africa,2016,Percentage of individuals using the internet,54
710,South Africa,2017,Percentage of individuals using the internet,56.2
728,South Sudan,2014,Percentage of individuals using the internet,4.5
728,South Sudan,2015,Percentage of individuals using the internet,5.5
728,South Sudan,2016,Percentage of individuals using the internet,6.7
728,South Sudan,2017,Percentage of individuals using the internet,8
724,Spain,2000,Percentage of individuals using the internet,13.6
724,Spain,2005,Percentage of individuals using the internet,47.9
724,Spain,2010,Percentage of individuals using the internet,65.8
724,Spain,2014,Percentage of individuals using the internet,76.2
724,Spain,2015,Percentage of individuals using the internet,78.7
724,Spain,2016,Percentage of individuals using the internet,80.6
724,Spain,2017,Percentage of individuals using the internet,84.6
144,Sri Lanka,2000,Percentage of individuals using the internet,0.6
144,Sri Lanka,2005,Percentage of individuals using the internet,1.8
144,Sri Lanka,2010,Percentage of individuals using the internet,12
144,Sri Lanka,2014,Percentage of individuals using the internet,25.8
144,Sri Lanka,2015,Percentage of individuals using the internet,30
144,Sri Lanka,2016,Percentage of individuals using the internet,32.1
144,Sri Lanka,2017,Percentage of individuals using the internet,34.1
275,State of Palestine,2000,Percentage of individuals using the internet,1.1
275,State of Palestine,2005,Percentage of individuals using the internet,16
275,State of Palestine,2010,Percentage of individuals using the internet,37.4
275,State of Palestine,2014,Percentage of individuals using the internet,53.7
275,State of Palestine,2015,Percentage of individuals using the internet,57.4
275,State of Palestine,2016,Percentage of individuals using the internet,61.2
275,State of Palestine,2017,Percentage of individuals using the internet,65.2
729,Sudan,2000,Percentage of individuals using the internet,0
729,Sudan,2005,Percentage of individuals using the internet,1.3
729,Sudan,2010,Percentage of individuals using the internet,16.7
729,Sudan,2014,Percentage of individuals using the internet,24.6
729,Sudan,2015,Percentage of individuals using the internet,26.6
729,Sudan,2016,Percentage of individuals using the internet,28
729,Sudan,2017,Percentage of individuals using the internet,30.9
740,Suriname,2000,Percentage of individuals using the internet,2.5
740,Suriname,2005,Percentage of individuals using the internet,6.4
740,Suriname,2010,Percentage of individuals using the internet,31.6
740,Suriname,2014,Percentage of individuals using the internet,40.1
740,Suriname,2015,Percentage of individuals using the internet,42.8
740,Suriname,2016,Percentage of individuals using the internet,45.4
740,Suriname,2017,Percentage of individuals using the internet,48.9
748,Eswatini,2000,Percentage of individuals using the internet,0.9
748,Eswatini,2005,Percentage of individuals using the internet,3.7
748,Eswatini,2010,Percentage of individuals using the internet,11
748,Eswatini,2014,Percentage of individuals using the internet,26.2
748,Eswatini,2015,Percentage of individuals using the internet,25.6
748,Eswatini,2016,Percentage of individuals using the internet,28.6
748,Eswatini,2017,Percentage of individuals using the internet,30.3
752,Sweden,2000,Percentage of individuals using the internet,45.7
752,Sweden,2005,Percentage of individuals using the internet,84.8
752,Sweden,2010,Percentage of individuals using the internet,90
752,Sweden,2014,Percentage of individuals using the internet,92.5
752,Sweden,2015,Percentage of individuals using the internet,90.6
752,Sweden,2016,Percentage of individuals using the internet,89.7
752,Sweden,2017,Percentage of individuals using the internet,96.4
756,Switzerland,2000,Percentage of individuals using the internet,47.1
756,Switzerland,2005,Percentage of individuals using the internet,70.1
756,Switzerland,2010,Percentage of individuals using the internet,83.9
756,Switzerland,2014,Percentage of individuals using the internet,87.4
756,Switzerland,2015,Percentage of individuals using the internet,87.5
756,Switzerland,2016,Percentage of individuals using the internet,89.1
756,Switzerland,2017,Percentage of individuals using the internet,93.7
760,Syrian Arab Republic,2000,Percentage of individuals using the internet,0.2
760,Syrian Arab Republic,2005,Percentage of individuals using the internet,5.6
760,Syrian Arab Republic,2010,Percentage of individuals using the internet,20.7
760,Syrian Arab Republic,2014,Percentage of individuals using the internet,28.1
760,Syrian Arab Republic,2015,Percentage of individuals using the internet,30
760,Syrian Arab Republic,2016,Percentage of individuals using the internet,31.9
760,Syrian Arab Republic,2017,Percentage of individuals using the internet,34.3
762,Tajikistan,2000,Percentage of individuals using the internet,0
762,Tajikistan,2005,Percentage of individuals using the internet,0.3
762,Tajikistan,2010,Percentage of individuals using the internet,11.6
762,Tajikistan,2014,Percentage of individuals using the internet,17.5
762,Tajikistan,2015,Percentage of individuals using the internet,19
762,Tajikistan,2016,Percentage of individuals using the internet,20.5
762,Tajikistan,2017,Percentage of individuals using the internet,22
764,Thailand,2000,Percentage of individuals using the internet,3.7
764,Thailand,2005,Percentage of individuals using the internet,15
764,Thailand,2010,Percentage of individuals using the internet,22.4
764,Thailand,2014,Percentage of individuals using the internet,34.9
764,Thailand,2015,Percentage of individuals using the internet,39.3
764,Thailand,2016,Percentage of individuals using the internet,47.5
764,Thailand,2017,Percentage of individuals using the internet,52.9
626,Timor-Leste,2005,Percentage of individuals using the internet,0.1
626,Timor-Leste,2010,Percentage of individuals using the internet,3
626,Timor-Leste,2014,Percentage of individuals using the internet,17.5
626,Timor-Leste,2015,Percentage of individuals using the internet,23
626,Timor-Leste,2016,Percentage of individuals using the internet,25.2
626,Timor-Leste,2017,Percentage of individuals using the internet,27.5
768,Togo,2000,Percentage of individuals using the internet,0.8
768,Togo,2005,Percentage of individuals using the internet,1.8
768,Togo,2010,Percentage of individuals using the internet,3
768,Togo,2014,Percentage of individuals using the internet,5.7
768,Togo,2015,Percentage of individuals using the internet,7.1
768,Togo,2016,Percentage of individuals using the internet,11.3
768,Togo,2017,Percentage of individuals using the internet,12.4
772,Tokelau,2005,Percentage of individuals using the internet,1.5
776,Tonga,2000,Percentage of individuals using the internet,2.4
776,Tonga,2005,Percentage of individuals using the internet,4.9
776,Tonga,2010,Percentage of individuals using the internet,16
776,Tonga,2014,Percentage of individuals using the internet,36
776,Tonga,2015,Percentage of individuals using the internet,38.7
776,Tonga,2016,Percentage of individuals using the internet,40
776,Tonga,2017,Percentage of individuals using the internet,41.2
780,Trinidad and Tobago,2000,Percentage of individuals using the internet,7.7
780,Trinidad and Tobago,2005,Percentage of individuals using the internet,29
780,Trinidad and Tobago,2010,Percentage of individuals using the internet,48.5
780,Trinidad and Tobago,2014,Percentage of individuals using the internet,65.1
780,Trinidad and Tobago,2015,Percentage of individuals using the internet,69.2
780,Trinidad and Tobago,2016,Percentage of individuals using the internet,73.3
780,Trinidad and Tobago,2017,Percentage of individuals using the internet,77.3
788,Tunisia,2000,Percentage of individuals using the internet,2.8
788,Tunisia,2005,Percentage of individuals using the internet,9.7
788,Tunisia,2010,Percentage of individuals using the internet,36.8
788,Tunisia,2014,Percentage of individuals using the internet,46.2
788,Tunisia,2015,Percentage of individuals using the internet,46.5
788,Tunisia,2016,Percentage of individuals using the internet,49.6
788,Tunisia,2017,Percentage of individuals using the internet,55.5
792,Turkey,2000,Percentage of individuals using the internet,3.8
792,Turkey,2005,Percentage of individuals using the internet,15.5
792,Turkey,2010,Percentage of individuals using the internet,39.8
792,Turkey,2014,Percentage of individuals using the internet,51
792,Turkey,2015,Percentage of individuals using the internet,53.7
792,Turkey,2016,Percentage of individuals using the internet,58.3
792,Turkey,2017,Percentage of individuals using the internet,64.7
795,Turkmenistan,2000,Percentage of individuals using the internet,0.1
795,Turkmenistan,2005,Percentage of individuals using the internet,1
795,Turkmenistan,2010,Percentage of individuals using the internet,3
795,Turkmenistan,2014,Percentage of individuals using the internet,12.2
795,Turkmenistan,2015,Percentage of individuals using the internet,15
795,Turkmenistan,2016,Percentage of individuals using the internet,18
795,Turkmenistan,2017,Percentage of individuals using the internet,21.3
798,Tuvalu,2000,Percentage of individuals using the internet,5.2
798,Tuvalu,2010,Percentage of individuals using the internet,25
798,Tuvalu,2014,Percentage of individuals using the internet,39.2
798,Tuvalu,2015,Percentage of individuals using the internet,42.7
798,Tuvalu,2016,Percentage of individuals using the internet,46
798,Tuvalu,2017,Percentage of individuals using the internet,49.3
800,Uganda,2000,Percentage of individuals using the internet,0.2
800,Uganda,2005,Percentage of individuals using the internet,1.7
800,Uganda,2010,Percentage of individuals using the internet,12.5
800,Uganda,2014,Percentage of individuals using the internet,16.9
800,Uganda,2015,Percentage of individuals using the internet,17.8
800,Uganda,2016,Percentage of individuals using the internet,21.9
800,Uganda,2017,Percentage of individuals using the internet,23.7
804,Ukraine,2000,Percentage of individuals using the internet,0.7
804,Ukraine,2005,Percentage of individuals using the internet,3.7
804,Ukraine,2010,Percentage of individuals using the internet,23.3
804,Ukraine,2014,Percentage of individuals using the internet,46.2
804,Ukraine,2015,Percentage of individuals using the internet,48.9
804,Ukraine,2016,Percentage of individuals using the internet,53
804,Ukraine,2017,Percentage of individuals using the internet,57.1
784,United Arab Emirates,2000,Percentage of individuals using the internet,23.6
784,United Arab Emirates,2005,Percentage of individuals using the internet,40
784,United Arab Emirates,2010,Percentage of individuals using the internet,68
784,United Arab Emirates,2014,Percentage of individuals using the internet,90.4
784,United Arab Emirates,2015,Percentage of individuals using the internet,90.5
784,United Arab Emirates,2016,Percentage of individuals using the internet,90.6
784,United Arab Emirates,2017,Percentage of individuals using the internet,94.8
826,United Kingdom,2000,Percentage of individuals using the internet,26.8
826,United Kingdom,2005,Percentage of individuals using the internet,70
826,United Kingdom,2010,Percentage of individuals using the internet,85
826,United Kingdom,2014,Percentage of individuals using the internet,91.6
826,United Kingdom,2015,Percentage of individuals using the internet,92
826,United Kingdom,2016,Percentage of individuals using the internet,94.6
826,United Kingdom,2017,Percentage of individuals using the internet,94.6
834,United Rep. of Tanzania,2000,Percentage of individuals using the internet,0.1
834,United Rep. of Tanzania,2005,Percentage of individuals using the internet,1.1
834,United Rep. of Tanzania,2010,Percentage of individuals using the internet,2.9
834,United Rep. of Tanzania,2014,Percentage of individuals using the internet,7
834,United Rep. of Tanzania,2015,Percentage of individuals using the internet,10
834,United Rep. of Tanzania,2016,Percentage of individuals using the internet,13
834,United Rep. of Tanzania,2017,Percentage of individuals using the internet,16
840,United States of America,2000,Percentage of individuals using the internet,43.1
840,United States of America,2005,Percentage of individuals using the internet,68
840,United States of America,2010,Percentage of individuals using the internet,71.7
840,United States of America,2014,Percentage of individuals using the internet,73
840,United States of America,2015,Percentage of individuals using the internet,74.6
840,United States of America,2016,Percentage of individuals using the internet,75.2
840,United States of America,2017,Percentage of individuals using the internet,75.2
850,United States Virgin Islands,2000,Percentage of individuals using the internet,13.8
850,United States Virgin Islands,2005,Percentage of individuals using the internet,27.3
850,United States Virgin Islands,2010,Percentage of individuals using the internet,31.2
850,United States Virgin Islands,2014,Percentage of individuals using the internet,50.1
850,United States Virgin Islands,2015,Percentage of individuals using the internet,54.8
850,United States Virgin Islands,2016,Percentage of individuals using the internet,59.6
850,United States Virgin Islands,2017,Percentage of individuals using the internet,64.4
858,Uruguay,2000,Percentage of individuals using the internet,10.5
858,Uruguay,2005,Percentage of individuals using the internet,20.1
858,Uruguay,2010,Percentage of individuals using the internet,46.4
858,Uruguay,2014,Percentage of individuals using the internet,61.5
858,Uruguay,2015,Percentage of individuals using the internet,64.6
858,Uruguay,2016,Percentage of individuals using the internet,66.4
858,Uruguay,2017,Percentage of individuals using the internet,68.3
860,Uzbekistan,2000,Percentage of individuals using the internet,0.5
860,Uzbekistan,2005,Percentage of individuals using the internet,3.3
860,Uzbekistan,2010,Percentage of individuals using the internet,15.9
860,Uzbekistan,2014,Percentage of individuals using the internet,35.5
860,Uzbekistan,2015,Percentage of individuals using the internet,42.8
860,Uzbekistan,2016,Percentage of individuals using the internet,46.8
860,Uzbekistan,2017,Percentage of individuals using the internet,52.3
548,Vanuatu,2000,Percentage of individuals using the internet,2.1
548,Vanuatu,2005,Percentage of individuals using the internet,5.1
548,Vanuatu,2010,Percentage of individuals using the internet,8
548,Vanuatu,2014,Percentage of individuals using the internet,18.8
548,Vanuatu,2015,Percentage of individuals using the internet,22.4
548,Vanuatu,2016,Percentage of individuals using the internet,24
548,Vanuatu,2017,Percentage of individuals using the internet,25.7
862,Venezuela (Boliv. Rep. of),2000,Percentage of individuals using the internet,3.4
862,Venezuela (Boliv. Rep. of),2005,Percentage of individuals using the internet,12.6
862,Venezuela (Boliv. Rep. of),2010,Percentage of individuals using the internet,37.4
862,Venezuela (Boliv. Rep. of),2014,Percentage of individuals using the internet,57
862,Venezuela (Boliv. Rep. of),2015,Percentage of individuals using the internet,60
862,Venezuela (Boliv. Rep. of),2016,Percentage of individuals using the internet,60
862,Venezuela (Boliv. Rep. of),2017,Percentage of individuals using the internet,64.3
704,Viet Nam,2000,Percentage of individuals using the internet,0.3
704,Viet Nam,2005,Percentage of individuals using the internet,12.7
704,Viet Nam,2010,Percentage of individuals using the internet,30.7
704,Viet Nam,2014,Percentage of individuals using the internet,41
704,Viet Nam,2015,Percentage of individuals using the internet,43.5
704,Viet Nam,2016,Percentage of individuals using the internet,46.5
704,Viet Nam,2017,Percentage of individuals using the internet,49.6
876,Wallis and Futuna Islands,2000,Percentage of individuals using the internet,4.8
876,Wallis and Futuna Islands,2005,Percentage of individuals using the internet,6.7
876,Wallis and Futuna Islands,2010,Percentage of individuals using the internet,8.2
876,Wallis and Futuna Islands,2014,Percentage of individuals using the internet,9
876,Wallis and Futuna Islands,2015,Percentage of individuals using the internet,9
876,Wallis and Futuna Islands,2016,Percentage of individuals using the internet,9
887,Yemen,2000,Percentage of individuals using the internet,0.1
887,Yemen,2005,Percentage of individuals using the internet,1
887,Yemen,2010,Percentage of individuals using the internet,12.4
887,Yemen,2014,Percentage of individuals using the internet,22.6
887,Yemen,2015,Percentage of individuals using the internet,24.1
887,Yemen,2016,Percentage of individuals using the internet,24.6
887,Yemen,2017,Percentage of individuals using the internet,26.7
894,Zambia,2000,Percentage of individuals using the internet,0.2
894,Zambia,2005,Percentage of individuals using the internet,2.9
894,Zambia,2010,Percentage of individuals using the internet,10
894,Zambia,2014,Percentage of individuals using the internet,19
